created_at,entry_id,Temperature,Humidity,CO,Hydrogen
1/15/2019 17:51,126,26,46,1023,415
1/15/2019 17:52,127,26,46,1023,1
1/15/2019 17:52,128,26,55,1023,415
1/15/2019 17:52,129,27,55,1023,415
1/15/2019 17:53,130,27,55,1023,1
1/15/2019 17:53,131,27,55,1023,415
1/15/2019 17:53,132,27,53,1023,415
1/15/2019 17:54,133,27,53,1023,415
1/15/2019 17:54,134,27,53,1023,1
1/15/2019 17:54,135,27,50,1023,415
1/15/2019 17:55,136,27,50,1023,415
1/17/2019 5:24,137,27,50,1023,415
1/17/2019 5:24,138,27,50,1023,188
1/17/2019 5:25,139,27,50,1023,415
1/17/2019 5:25,140,27,55,1023,415
1/17/2019 5:25,141,27,55,1023,415
1/17/2019 5:26,142,27,55,1023,398
1/17/2019 5:26,143,27,55,1023,415
1/17/2019 5:26,144,27,54,1023,415
1/17/2019 5:27,145,27,54,1023,415
1/17/2019 5:27,146,27,54,1023,354
1/17/2019 5:27,147,27,54,1023,415
1/17/2019 5:28,148,27,52,1023,415
1/17/2019 5:28,149,27,52,1023,415
1/17/2019 5:28,150,27,52,1023,327
1/17/2019 5:29,151,27,52,1023,415
1/17/2019 5:29,152,27,50,1023,415
1/17/2019 5:29,153,28,50,1023,415
1/17/2019 5:30,154,28,50,1023,306
1/17/2019 5:30,155,28,50,1023,415
1/17/2019 5:30,156,28,50,1023,415
1/17/2019 5:31,157,28,50,1023,415
1/17/2019 5:31,158,28,50,1023,291
1/17/2019 5:31,159,28,50,1023,415
1/17/2019 5:32,160,28,48,1023,415
1/17/2019 5:32,161,28,48,1023,415
1/17/2019 5:32,162,28,48,1023,280
1/17/2019 5:32,163,28,48,1023,415
1/17/2019 5:33,164,28,46,1023,415
1/17/2019 5:33,165,28,46,1023,415
1/17/2019 5:33,166,28,46,1023,268
1/17/2019 5:34,167,28,46,1023,415
1/17/2019 5:34,168,28,46,1023,415
1/17/2019 5:34,169,29,46,1023,415
1/17/2019 5:35,170,29,46,1023,264
1/17/2019 5:35,171,29,46,1023,415
1/17/2019 5:35,172,29,46,1023,415
1/17/2019 5:36,173,29,46,1023,415
1/17/2019 5:36,174,29,46,1023,260
1/17/2019 5:36,175,29,46,1023,415
1/17/2019 5:37,176,29,45,1023,415
1/17/2019 5:37,177,29,45,1023,415
1/17/2019 5:37,178,29,45,1023,257
1/17/2019 5:38,179,29,45,1023,415
1/17/2019 5:38,180,29,45,1023,415
1/17/2019 5:38,181,29,45,1023,256
1/17/2019 5:39,182,29,45,1023,415
1/17/2019 5:39,183,29,45,1023,415
1/17/2019 5:39,184,29,45,1023,415
1/17/2019 5:40,185,29,45,1023,255
1/17/2019 5:40,186,29,45,1023,415
1/17/2019 5:40,187,29,45,1023,415
1/17/2019 5:41,188,29,45,1023,415
1/17/2019 5:41,189,29,45,1023,249
1/17/2019 5:41,190,29,45,1023,415
1/17/2019 5:42,191,29,44,1023,415
1/17/2019 5:42,192,29,44,1023,415
1/17/2019 5:42,193,29,44,1023,250
1/17/2019 5:43,194,29,44,1023,415
1/17/2019 5:43,195,29,44,1023,415
1/17/2019 5:43,196,29,44,1023,415
1/17/2019 5:44,197,29,44,1023,248
1/17/2019 5:44,198,29,44,1023,415
1/17/2019 5:44,199,29,44,1023,415
1/17/2019 5:44,200,29,44,1023,245
1/17/2019 5:45,201,29,44,1023,415
1/17/2019 5:45,202,29,43,1023,415
1/17/2019 5:45,203,30,43,1023,415
1/17/2019 5:46,204,30,43,1023,244
1/17/2019 5:46,205,30,43,1023,415
1/17/2019 5:46,206,29,43,1023,415
1/17/2019 5:47,207,29,43,1023,245
1/17/2019 5:47,208,29,43,1023,415
1/17/2019 5:47,209,29,44,1023,415
1/17/2019 5:48,210,29,44,1023,415
1/17/2019 5:48,211,29,44,1023,246
1/17/2019 5:48,212,29,44,1023,415
1/17/2019 5:49,213,29,43,1023,415
1/17/2019 5:49,214,29,43,1023,415
1/17/2019 5:49,215,29,43,1023,243
1/17/2019 5:50,216,29,43,1023,415
1/17/2019 5:50,217,29,43,1023,415
1/17/2019 5:50,218,29,43,1023,415
1/17/2019 5:51,219,29,43,1023,242
1/17/2019 5:51,220,29,43,1023,415
1/17/2019 5:51,221,29,43,1023,415
1/17/2019 5:52,222,29,43,1023,415
1/17/2019 5:52,223,29,43,1023,241
1/17/2019 5:52,224,29,43,1023,415
1/17/2019 5:52,225,29,43,1023,415
1/17/2019 5:53,226,29,43,1023,415
1/17/2019 5:53,227,29,43,1023,240
1/17/2019 5:53,228,29,43,1023,415
1/17/2019 5:54,229,29,44,1023,415
1/17/2019 5:54,230,29,44,1023,415
1/17/2019 5:54,231,29,44,1023,241
1/17/2019 5:55,232,29,44,1023,415
